id,image_path,label
train_00699,train_images/train_00699.jpg,173
train_00700,train_images/train_00700.jpg,192
train_00701,train_images/train_00701.jpg,107
train_00702,train_images/train_00702.jpg,178
train_00703,train_images/train_00703.jpg,46
train_00704,train_images/train_00704.jpg,25
train_00705,train_images/train_00705.jpg,98
train_00706,train_images/train_00706.jpg,170
train_00707,train_images/train_00707.jpg,136
train_00708,train_images/train_00708.jpg,113
train_00709,train_images/train_00709.jpg,55
train_00710,train_images/train_00710.jpg,5
train_00711,train_images/train_00711.jpg,145
train_00712,train_images/train_00712.jpg,78
train_00713,train_images/train_00713.jpg,6
train_00714,train_images/train_00714.jpg,119
train_00715,train_images/train_00715.jpg,25
train_00716,train_images/train_00716.jpg,109
train_00717,train_images/train_00717.jpg,127
train_00718,train_images/train_00718.jpg,97
train_00719,train_images/train_00719.jpg,69
train_00720,train_images/train_00720.jpg,136
train_00721,train_images/train_00721.jpg,83
train_00722,train_images/train_00722.jpg,40
train_00723,train_images/train_00723.jpg,174
train_00724,train_images/train_00724.jpg,5
train_00725,train_images/train_00725.jpg,167
train_00726,train_images/train_00726.jpg,148
train_00727,train_images/train_00727.jpg,83
train_00728,train_images/train_00728.jpg,129
train_00729,train_images/train_00729.jpg,194
train_00730,train_images/train_00730.jpg,131
train_00731,train_images/train_00731.jpg,96
train_00732,train_images/train_00732.jpg,38
train_00733,train_images/train_00733.jpg,174
train_00734,train_images/train_00734.jpg,198
train_00735,train_images/train_00735.jpg,196
train_00736,train_images/train_00736.jpg,173
train_00737,train_images/train_00737.jpg,31
train_00738,train_images/train_00738.jpg,61
train_00739,train_images/train_00739.jpg,193
train_00740,train_images/train_00740.jpg,117
train_00741,train_images/train_00741.jpg,103
train_00742,train_images/train_00742.jpg,192
train_00743,train_images/train_00743.jpg,71
train_00744,train_images/train_00744.jpg,71
train_00745,train_images/train_00745.jpg,192
train_00746,train_images/train_00746.jpg,47
train_00747,train_images/train_00747.jpg,179
train_00748,train_images/train_00748.jpg,39
train_00749,train_images/train_00749.jpg,94
train_00750,train_images/train_00750.jpg,89
train_00751,train_images/train_00751.jpg,8
train_00752,train_images/train_00752.jpg,40
train_00753,train_images/train_00753.jpg,10
train_00754,train_images/train_00754.jpg,112
train_00755,train_images/train_00755.jpg,52
train_00756,train_images/train_00756.jpg,172
train_00757,train_images/train_00757.jpg,89
train_00758,train_images/train_00758.jpg,154
train_00759,train_images/train_00759.jpg,76
train_00760,train_images/train_00760.jpg,169
train_00761,train_images/train_00761.jpg,98
train_00762,train_images/train_00762.jpg,136
train_00763,train_images/train_00763.jpg,26
train_00764,train_images/train_00764.jpg,83
train_00765,train_images/train_00765.jpg,96
train_00766,train_images/train_00766.jpg,119
train_00767,train_images/train_00767.jpg,10
train_00768,train_images/train_00768.jpg,178
train_00769,train_images/train_00769.jpg,14
train_00770,train_images/train_00770.jpg,114
train_00771,train_images/train_00771.jpg,131
train_00772,train_images/train_00772.jpg,157
train_00773,train_images/train_00773.jpg,67
train_00774,train_images/train_00774.jpg,169
train_00775,train_images/train_00775.jpg,141
train_00776,train_images/train_00776.jpg,134
train_00777,train_images/train_00777.jpg,153
train_00778,train_images/train_00778.jpg,17
train_00779,train_images/train_00779.jpg,157
train_00780,train_images/train_00780.jpg,19
train_00781,train_images/train_00781.jpg,175
train_00782,train_images/train_00782.jpg,26
train_00783,train_images/train_00783.jpg,35
train_00784,train_images/train_00784.jpg,136
train_00785,train_images/train_00785.jpg,124
train_00786,train_images/train_00786.jpg,117
train_00787,train_images/train_00787.jpg,161
train_00788,train_images/train_00788.jpg,144
train_00789,train_images/train_00789.jpg,113
train_00790,train_images/train_00790.jpg,103
train_00791,train_images/train_00791.jpg,53
train_00792,train_images/train_00792.jpg,64
train_00793,train_images/train_00793.jpg,190
train_00794,train_images/train_00794.jpg,187
train_00795,train_images/train_00795.jpg,14
train_00796,train_images/train_00796.jpg,145
train_00797,train_images/train_00797.jpg,92
train_00798,train_images/train_00798.jpg,101
train_00799,train_images/train_00799.jpg,180
train_00800,train_images/train_00800.jpg,129
train_00801,train_images/train_00801.jpg,106
train_00802,train_images/train_00802.jpg,72
train_00803,train_images/train_00803.jpg,35
train_00804,train_images/train_00804.jpg,170
train_00805,train_images/train_00805.jpg,148
train_00806,train_images/train_00806.jpg,3
train_00807,train_images/train_00807.jpg,22
train_00808,train_images/train_00808.jpg,82
train_00809,train_images/train_00809.jpg,174
train_00810,train_images/train_00810.jpg,37
train_00811,train_images/train_00811.jpg,42
train_00812,train_images/train_00812.jpg,80
train_00813,train_images/train_00813.jpg,135
train_00814,train_images/train_00814.jpg,127
train_00815,train_images/train_00815.jpg,199
train_00816,train_images/train_00816.jpg,27
train_00817,train_images/train_00817.jpg,165
train_00818,train_images/train_00818.jpg,63
train_00819,train_images/train_00819.jpg,191
train_00820,train_images/train_00820.jpg,91
train_00821,train_images/train_00821.jpg,107
train_00822,train_images/train_00822.jpg,186
train_00823,train_images/train_00823.jpg,27
train_00824,train_images/train_00824.jpg,129
train_00825,train_images/train_00825.jpg,34
train_00826,train_images/train_00826.jpg,19
train_00827,train_images/train_00827.jpg,153
train_00828,train_images/train_00828.jpg,129
train_00829,train_images/train_00829.jpg,149
train_00830,train_images/train_00830.jpg,11
train_00831,train_images/train_00831.jpg,115
train_00832,train_images/train_00832.jpg,159
train_00833,train_images/train_00833.jpg,162
train_00834,train_images/train_00834.jpg,73
train_00835,train_images/train_00835.jpg,102
train_00836,train_images/train_00836.jpg,6
train_00837,train_images/train_00837.jpg,110
train_00838,train_images/train_00838.jpg,54
train_00839,train_images/train_00839.jpg,103
train_00840,train_images/train_00840.jpg,18
train_00841,train_images/train_00841.jpg,22
train_00842,train_images/train_00842.jpg,145
train_00843,train_images/train_00843.jpg,162
train_00844,train_images/train_00844.jpg,139
train_00845,train_images/train_00845.jpg,9
train_00846,train_images/train_00846.jpg,173
train_00847,train_images/train_00847.jpg,191
train_00848,train_images/train_00848.jpg,39
train_00849,train_images/train_00849.jpg,190
train_00850,train_images/train_00850.jpg,79
train_00851,train_images/train_00851.jpg,53
train_00852,train_images/train_00852.jpg,132
train_00853,train_images/train_00853.jpg,152
train_00854,train_images/train_00854.jpg,140
train_00855,train_images/train_00855.jpg,186
train_00856,train_images/train_00856.jpg,22
train_00857,train_images/train_00857.jpg,136
train_00858,train_images/train_00858.jpg,74
train_00859,train_images/train_00859.jpg,96
train_00860,train_images/train_00860.jpg,171
train_00861,train_images/train_00861.jpg,8
train_00862,train_images/train_00862.jpg,20
train_00863,train_images/train_00863.jpg,104
train_00864,train_images/train_00864.jpg,183
train_00865,train_images/train_00865.jpg,188
train_00866,train_images/train_00866.jpg,80
train_00867,train_images/train_00867.jpg,149
train_00868,train_images/train_00868.jpg,141
train_00869,train_images/train_00869.jpg,26
train_00870,train_images/train_00870.jpg,74
train_00871,train_images/train_00871.jpg,157
train_00872,train_images/train_00872.jpg,118
train_00873,train_images/train_00873.jpg,27
train_00874,train_images/train_00874.jpg,60
train_00875,train_images/train_00875.jpg,178
train_00876,train_images/train_00876.jpg,139
train_00877,train_images/train_00877.jpg,183
train_00878,train_images/train_00878.jpg,26
train_00879,train_images/train_00879.jpg,189
train_00880,train_images/train_00880.jpg,142
train_00881,train_images/train_00881.jpg,21
train_00882,train_images/train_00882.jpg,118
train_00883,train_images/train_00883.jpg,151
train_00884,train_images/train_00884.jpg,123
train_00885,train_images/train_00885.jpg,124
train_00886,train_images/train_00886.jpg,52
train_00887,train_images/train_00887.jpg,30
train_00888,train_images/train_00888.jpg,139
train_00889,train_images/train_00889.jpg,164
train_00890,train_images/train_00890.jpg,58
train_00891,train_images/train_00891.jpg,92
train_00892,train_images/train_00892.jpg,32
train_00893,train_images/train_00893.jpg,190
train_00894,train_images/train_00894.jpg,31
train_00895,train_images/train_00895.jpg,127
train_00896,train_images/train_00896.jpg,192
train_00897,train_images/train_00897.jpg,73
train_00898,train_images/train_00898.jpg,72
train_00899,train_images/train_00899.jpg,159
train_00900,train_images/train_00900.jpg,74
train_00901,train_images/train_00901.jpg,54
train_00902,train_images/train_00902.jpg,146
train_00903,train_images/train_00903.jpg,189
train_00904,train_images/train_00904.jpg,5
train_00905,train_images/train_00905.jpg,49
train_00906,train_images/train_00906.jpg,194
train_00907,train_images/train_00907.jpg,139
train_00908,train_images/train_00908.jpg,189
train_00909,train_images/train_00909.jpg,29
train_00910,train_images/train_00910.jpg,24
train_00911,train_images/train_00911.jpg,123
train_00912,train_images/train_00912.jpg,154
train_00913,train_images/train_00913.jpg,125
train_00914,train_images/train_00914.jpg,28
train_00915,train_images/train_00915.jpg,22
train_00916,train_images/train_00916.jpg,135
train_00917,train_images/train_00917.jpg,110
train_00918,train_images/train_00918.jpg,82
train_00919,train_images/train_00919.jpg,177
train_00920,train_images/train_00920.jpg,55
train_00921,train_images/train_00921.jpg,5
train_00922,train_images/train_00922.jpg,94
train_00923,train_images/train_00923.jpg,33
train_00924,train_images/train_00924.jpg,108
train_00925,train_images/train_00925.jpg,14
train_00926,train_images/train_00926.jpg,62
train_00927,train_images/train_00927.jpg,85
train_00928,train_images/train_00928.jpg,13
train_00929,train_images/train_00929.jpg,6
train_00930,train_images/train_00930.jpg,60
train_00931,train_images/train_00931.jpg,86
train_00932,train_images/train_00932.jpg,67
train_00933,train_images/train_00933.jpg,47
train_00934,train_images/train_00934.jpg,105
train_00935,train_images/train_00935.jpg,8
train_00936,train_images/train_00936.jpg,152
train_00937,train_images/train_00937.jpg,128
train_00938,train_images/train_00938.jpg,191
train_00939,train_images/train_00939.jpg,156
train_00940,train_images/train_00940.jpg,35
train_00941,train_images/train_00941.jpg,58
train_00942,train_images/train_00942.jpg,37
train_00943,train_images/train_00943.jpg,102
train_00944,train_images/train_00944.jpg,167
train_00945,train_images/train_00945.jpg,123
train_00946,train_images/train_00946.jpg,161
train_00947,train_images/train_00947.jpg,82
train_00948,train_images/train_00948.jpg,107
train_00949,train_images/train_00949.jpg,93
train_00950,train_images/train_00950.jpg,189
train_00951,train_images/train_00951.jpg,187
train_00952,train_images/train_00952.jpg,174
train_00953,train_images/train_00953.jpg,148
train_00954,train_images/train_00954.jpg,130
train_00955,train_images/train_00955.jpg,165
train_00956,train_images/train_00956.jpg,28
train_00957,train_images/train_00957.jpg,98
train_00958,train_images/train_00958.jpg,181
train_00959,train_images/train_00959.jpg,162
train_00960,train_images/train_00960.jpg,151
train_00961,train_images/train_00961.jpg,96
train_00962,train_images/train_00962.jpg,59
train_00963,train_images/train_00963.jpg,79
train_00964,train_images/train_00964.jpg,142
train_00965,train_images/train_00965.jpg,167
train_00966,train_images/train_00966.jpg,114
train_00967,train_images/train_00967.jpg,132
train_00968,train_images/train_00968.jpg,107
train_00969,train_images/train_00969.jpg,156
train_00970,train_images/train_00970.jpg,169
train_00971,train_images/train_00971.jpg,111
train_00972,train_images/train_00972.jpg,191
train_00973,train_images/train_00973.jpg,146
train_00974,train_images/train_00974.jpg,127
train_00975,train_images/train_00975.jpg,38
train_00976,train_images/train_00976.jpg,166
train_00977,train_images/train_00977.jpg,34
train_00978,train_images/train_00978.jpg,85
train_00979,train_images/train_00979.jpg,197
train_00980,train_images/train_00980.jpg,82
train_00981,train_images/train_00981.jpg,47
train_00982,train_images/train_00982.jpg,45
train_00983,train_images/train_00983.jpg,94
train_00984,train_images/train_00984.jpg,193
train_00985,train_images/train_00985.jpg,14
train_00986,train_images/train_00986.jpg,145
train_00987,train_images/train_00987.jpg,55
train_00988,train_images/train_00988.jpg,50
train_00989,train_images/train_00989.jpg,110
train_00990,train_images/train_00990.jpg,197
train_00991,train_images/train_00991.jpg,146
train_00992,train_images/train_00992.jpg,19
train_00993,train_images/train_00993.jpg,48
train_00994,train_images/train_00994.jpg,167
train_00995,train_images/train_00995.jpg,142
train_00996,train_images/train_00996.jpg,4
train_00997,train_images/train_00997.jpg,168
train_00998,train_images/train_00998.jpg,131
train_00999,train_images/train_00999.jpg,137
train_01000,train_images/train_01000.jpg,104
train_01001,train_images/train_01001.jpg,179
train_01002,train_images/train_01002.jpg,23
train_01003,train_images/train_01003.jpg,128
train_01004,train_images/train_01004.jpg,11
train_01005,train_images/train_01005.jpg,178
train_01006,train_images/train_01006.jpg,169
train_01007,train_images/train_01007.jpg,56
train_01008,train_images/train_01008.jpg,114
train_01009,train_images/train_01009.jpg,75
train_01010,train_images/train_01010.jpg,149
train_01011,train_images/train_01011.jpg,55
